,Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population_x, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Continent,Least Developed,Life Expectancy,Population_y,CO2 emissions,Health expenditure,Electric power consumption,Forest area,GDP per capita,Individuals using the Internet,Military expenditure,People practicing open defecation,People using at least basic drinking water services,Obesity among adults,Beer consumption per capita
1538,Slovak Republic,2013,Developed,76.1,114.0,0,9.89,0.0,98.0,0,57.8,0,98.0,8.0,98.0,0.1,,,1.2,1.3,0.838,15.0,Europe,False,76.41219512,5413393,6.081213422,7.49961424,5137.789018,39.93125104,27915.43321,77.8826,0.979196941,0.0,99.52016903,20.9,3.42
1539,Slovak Republic,2012,Developed,75.8,118.0,0,10.12,0.0,99.0,0,57.2,0,99.0,8.15,99.0,0.1,,,1.2,1.3,0.835,15.0,Europe,False,76.1097561,5407579,5.982344127,7.54334021,5347.526223,39.91528032,26888.3481,76.70999012,1.079159532,0.0,99.37583467,20.4,3.66
1540,Slovak Republic,2011,Developed,75.6,122.0,0,10.24,0.0,99.0,0,56.5,0,99.0,7.96,99.0,0.1,,,1.2,1.3,0.829,15.0,Europe,False,75.95853659,5398384,6.320409762,7.3478632,5201.404897,39.8993096,26145.88938,74.43999717,1.074265864,0.0,98.99754456,20.0,3.54
1541,Slovak Republic,2010,Developed,75.1,124.0,0,10.13,0.0,99.0,0,55.9,0,99.0,8.51,99.0,0.1,,,1.3,1.3,0.822,15.0,Europe,False,75.11219512,5391428,6.571542883,7.73118067,4954.138251,39.88085089,25302.23272,75.71,1.259740404,0.0,98.62233526,19.5,3.43
1542,Slovak Republic,2009,Developed,75.0,131.0,0,10.63,0.0,99.0,0,55.3,0,99.0,9.15,99.0,0.1,,,1.3,1.4,0.82,14.9,Europe,False,74.9097561,5386406,6.295477884,7.94779444,5294.435099,39.84736952,23080.58654,70.0,1.516486667,0.0,98.25165169,19.1,3.906
1543,Slovak Republic,2008,Developed,74.7,136.0,0,11.37,0.0,99.0,0,54.8,0,99.0,8.2,99.0,0.1,,,1.3,1.4,0.813,14.8,Europe,False,74.70487805,5379233,6.896893753,6.9563446,5272.370783,39.8047817,23725.85776,66.05,1.459385052,0.0,97.95733102,18.7,3.79879
1544,Slovak Republic,2007,Developed,74.4,14.0,0,10.58,0.0,99.0,0,54.2,0,99.0,7.76,99.0,0.1,,,1.3,1.4,0.802,14.5,Europe,False,74.20731707,5374622,6.919556134,7.17735386,5153.121484,39.77047817,21222.38033,61.8,1.478388924,0.0,97.96048097,18.3,3.93207
1545,Slovak Republic,2006,Developed,74.3,138.0,0,10.28,0.0,99.0,0,53.7,0,99.0,7.35,99.0,0.1,,,1.4,1.5,0.793,14.3,Europe,False,74.20487805,5373054,7.048132949,6.85076714,4932.803281,39.73617464,18914.02796,56.08,1.596512608,0.0,97.96365202,17.9,3.82925
1546,Slovak Republic,2005,Developed,74.0,141.0,0,10.81,0.0,99.0,0,53.1,0,99.0,7.4,99.0,0.1,,,1.4,1.5,0.784,14.0,Europe,False,73.90487805,5372807,7.169436843,6.58870029,5097.835556,39.7018711,16639.39412,55.19,1.681440946,0.0,97.96682309,17.6,3.84719
1547,Slovak Republic,2004,Developed,74.1,138.0,0,10.03,0.0,99.0,2,52.6,0,99.0,7.21,99.0,0.1,,,1.4,1.5,0.776,13.8,Europe,False,73.95853659,5372280,6.967246738,6.37190485,5021.798222,39.66756757,15226.33843,52.89,1.652006017,0.0,97.96997293,17.2,3.9918
1548,Slovak Republic,2003,Developed,73.8,144.0,0,9.85,0.0,99.0,1,52.1,0,98.0,5.82,99.0,0.1,,,1.5,1.6,0.771,13.6,Europe,False,73.60487805,5373374,7.133321044,5.44849873,5051.59839,39.62502598,14181.12184,43.04,1.841111076,0.0,97.97312296,16.9,4.38293
1549,Slovak Republic,2002,Developed,73.7,145.0,0,10.78,0.0,99.0,0,51.6,0,98.0,5.63,99.0,0.1,,,1.5,1.6,0.763,13.3,Europe,False,73.60487805,5376912,7.08027204,5.50947618,5027.452807,39.5989605,13312.20331,40.14,1.77602684,0.0,97.97627301,16.5,4.53555
1550,Slovak Republic,2001,Developed,73.3,145.0,0,10.73,0.0,99.0,0,51.1,1,99.0,5.5,99.0,0.1,,,1.5,1.6,0.763,13.3,Europe,False,73.40243902,5378867,7.172514212,5.3315053,4955.907896,39.56465696,12385.98843,12.52832185,1.84316099,0.0,97.97942302,16.2,4.32273
1551,Slovak Republic,2000,Developed,73.0,147.0,0,11.06,0.0,98.0,0,5.7,1,98.0,5.5,99.0,0.1,,,1.6,1.7,0.761,13.0,Europe,False,73.05121951,5388720,7.064757493,5.30256939,5028.706343,39.53035343,11376.55592,9.426803201,1.655312382,0.0,97.98089305,15.9,4.48393
1552,Slovenia,2015,Developed,88.0,74.0,0,,0.0,,18,6.1,0,95.0,,95.0,0.1,2729.86383,263531.0,1.4,1.3,0.888,17.3,Europe,False,80.77560976,2063531,6.367726166,8.49823952,6727.999302,61.95823776,31628.24718,73.09865997,0.930119532,0.0,99.5,22.0,5.73
1553,Slovenia,2014,Developed,87.0,76.0,0,10.46,31.13492794,,52,59.5,0,95.0,9.23,95.0,0.1,242.67286,26198.0,1.4,1.4,0.888,17.6,Europe,False,81.07804878,2061980,6.357966448,8.50197506,6779.280887,61.95630586,30870.02367,71.59,0.973739588,0.0,99.5,21.6,5.37
1554,Slovenia,2013,Developed,85.0,78.0,0,9.53,259.7786785,,1,58.9,0,95.0,9.29,95.0,0.1,2315.31799,259953.0,1.4,1.4,0.878,16.8,Europe,False,80.32195122,2059953,7.063268041,8.74028301,6718.975052,61.94637537,29973.69935,72.6756,1.046948256,0.0,99.5,21.1,4.55
1555,Slovenia,2012,Developed,82.0,81.0,0,10.95,3283.024864,,2,58.2,0,96.0,9.37,96.0,0.1,22486.47167,257159.0,1.5,1.5,0.877,16.8,Europe,False,80.12439024,2057159,7.349942268,8.71509933,6753.073664,61.91892066,29042.82027,68.34997453,1.166791234,0.0,99.5,20.6,4.58
1556,Slovenia,2011,Developed,79.8,84.0,0,10.61,3343.026219,,22,57.6,0,96.0,9.8,96.0,0.1,24985.24827,252843.0,1.6,1.6,0.876,17.0,Europe,False,79.97073171,2052843,7.647930119,8.53639603,6510.841884,61.90807108,28931.38332,67.33999481,1.292170764,0.0,99.5,20.2,4.94
1557,Slovenia,2010,Developed,79.5,87.0,0,10.32,3187.496219,,2,57.0,0,96.0,9.7,96.0,0.1,23437.4722,248583.0,1.6,1.6,0.872,16.9,Europe,False,79.42195122,2048583,7.70288523,8.56503296,6104.421845,61.89752906,27826.87234,70.0,1.603125212,0.0,99.5,19.8,4.59
1558,Slovenia,2009,Developed,79.1,9.0,0,10.52,3505.389434,,0,56.4,0,96.0,9.38,96.0,0.1,24633.79785,239669.0,1.7,1.7,0.873,16.9,Europe,False,78.97073171,2039669,7.604175103,8.540802,6920.244039,61.82926466,27537.75846,64.0,1.586156825,0.0,99.5,19.4,5.09
1559,Slovenia,2008,Developed,78.9,96.0,0,10.94,392.9588536,,0,55.8,0,97.0,8.47,97.0,0.1,2751.8127,221316.0,1.7,1.7,0.869,16.9,Europe,False,78.76585366,2021316,8.588464451,7.85466576,7137.824175,61.75854504,29604.29147,58.0,1.492919141,0.0,99.5,19.0,5.16
1560,Slovenia,2007,Developed,78.3,12.0,0,11.02,3256.724028,,0,55.2,0,97.0,7.98,97.0,0.1,23841.31792,218122.0,1.8,1.8,0.865,16.8,Europe,False,78.56097561,2018122,8.066906107,7.51139164,7123.537771,61.70804369,27570.14519,56.74,1.442914542,0.0,99.5,18.6,5.7
1561,Slovenia,2006,Developed,78.1,17.0,0,12.26,2724.17807,,0,54.7,0,97.0,8.42,97.0,0.1,19726.1265,26868.0,1.8,1.9,0.858,16.7,Europe,False,78.08658537,2006868,8.117126246,7.82322741,6917.860467,61.63853029,25720.44955,54.01,1.542182213,0.0,99.5,18.2,5.7
1562,Slovenia,2005,Developed,77.5,14.0,0,11.14,2503.714258,,0,54.1,0,95.0,8.5,95.0,0.1,18169.1891,2474.0,1.9,2.0,0.853,16.3,Europe,False,77.61219512,2000474,7.958113965,7.99595737,6830.705073,61.56901688,23852.64304,46.81,1.420197162,0.0,99.5,17.9,4.7
1563,Slovenia,2004,Developed,77.2,113.0,0,10.0,235.3785281,,0,53.5,0,94.0,8.47,94.0,0.1,1726.9151,199712.0,2.0,2.0,0.85,16.6,Europe,False,77.20731707,1997012,7.861745352,7.93957281,6578.034236,61.49950348,22760.94697,40.81,1.430651945,0.0,99.5,17.5,4.51
1564,Slovenia,2003,Developed,76.5,119.0,0,11.58,203.3252124,,0,52.9,0,95.0,8.77,95.0,0.1,1488.47154,1995733.0,2.0,2.1,0.843,16.1,Europe,False,76.85853659,1995733,7.721473688,8.09883595,6380.951903,61.42999007,21112.37522,31.85479301,1.403798337,0.0,99.5,17.1,4.51
1565,Slovenia,2002,Developed,76.6,117.0,0,9.29,1617.473418,,0,52.3,0,93.0,8.62,93.0,0.1,11814.9994,199453.0,2.1,2.2,0.835,15.6,Europe,False,76.00731707,1994530,7.781282035,8.02119923,6006.34519,61.36047666,20241.52568,27.83888542,1.387618576,0.0,99.5,16.8,4.32
1566,Slovenia,2001,Developed,76.2,124.0,0,10.8,196.3026243,,0,51.8,0,93.0,8.57,92.0,0.1,1479.29634,19926.0,2.2,2.2,0.824,14.7,Europe,False,75.75853659,1992060,7.720650984,7.87602425,5777.995651,61.29096326,18948.20389,30.17591047,1.300482474,0.0,99.5,16.4,4.65
1567,Slovenia,2000,Developed,76.0,122.0,0,11.9,161.4473853,,0,51.2,0,93.0,8.26,91.0,0.1,1227.73677,1988925.0,2.2,2.3,0.818,14.6,Europe,False,75.41219512,1988925,7.310481793,7.80406952,5675.615026,61.22144985,18001.22916,15.11025956,1.093166275,0.0,99.5,16.1,5.13
1568,South Africa,2015,Developing,62.9,328.0,42,,0.0,75.0,17,51.1,52,75.0,,75.0,3.6,5769.77258,5511976.68,4.4,5.3,0.665,13.0,Africa,False,62.649,55386369,7.669937662,8.79018974,4198.04612,14.20512081,13701.94539,51.91911572,1.099182075,2.582873352,91.87634387,26.4,3.99
1569,South Africa,2014,Developing,62.0,347.0,42,7.38,922.0507313,8.0,66,5.3,52,77.0,8.8,77.0,3.7,6479.625659,54146734.74,4.9,5.9,0.66,13.0,Africa,False,61.968,54544184,8.212241156,8.55091476,4285.645767,14.23512682,13602.10264,49.0,1.109437883,3.143541754,91.44727967,25.8,4.01
1570,South Africa,2013,Developing,69.0,371.0,43,7.34,978.5905287,7.0,25,49.5,54,73.0,8.78,73.0,4.5,6876.953821,53311955.61,5.4,6.5,0.652,12.8,Africa,False,61.099,53687125,8.138264312,8.85552406,4366.030489,14.26513284,13606.9429,46.5,1.123274262,3.71651188,91.00903337,25.1,4.04
1571,South Africa,2012,Developing,59.2,48.0,43,7.38,1089.954838,68.0,32,48.7,56,65.0,8.79,65.0,7.6,7548.163698,5256515.8,6.0,7.3,0.644,12.8,Africa,False,60.06,52832659,8.077957969,8.77310753,4566.323754,14.29513886,13215.70868,41.0,1.132793112,4.301806677,90.56175402,24.5,4.04
1572,South Africa,2011,Developing,58.9,413.0,43,7.38,123.753335,76.0,92,47.9,58,69.0,8.61,69.0,8.5,849.954224,51729345.36,6.6,8.0,0.638,12.8,Africa,False,58.895,52003759,7.869815906,8.74146175,4542.596206,14.32514488,13393.76689,33.97,1.103257676,4.899779003,90.10468946,23.9,4.05
1573,South Africa,2010,Developing,58.0,428.0,43,7.28,1038.885632,71.0,12499,47.2,62,72.0,8.5,72.0,11.0,7362.76139,5979432.36,7.3,8.9,0.63,12.8,Africa,False,57.669,51216967,8.304084027,8.66596985,4428.154257,14.3551509,12913.54048,24.0,1.115808251,5.510287147,89.63843841,23.3,4.02
1574,South Africa,2009,Developing,56.5,449.0,46,7.6,782.5987144,74.0,5857,46.4,70,75.0,8.39,76.0,19.0,5888.6284,5255813.11,8.1,9.8,0.622,12.8,Africa,False,56.46,50477013,8.007605605,8.52350235,4665.176039,14.38515691,12565.29277,10.0,1.214002043,6.133518215,89.16270481,22.8,4.09415
1575,South Africa,2008,Developing,55.3,473.0,50,8.19,780.0336423,76.0,39,45.7,75,77.0,7.75,79.0,23.5,5786.59972,49557573.3,8.9,1.7,0.616,12.9,Africa,False,55.36,49779472,8.572609815,7.88024807,4851.692494,14.41516293,12857.98651,8.43,1.145843314,6.769448742,88.67766946,22.2,4.15923
1576,South Africa,2007,Developing,54.5,486.0,51,8.48,805.490079,83.0,31,45.0,79,79.0,7.53,82.0,26.4,6125.39984,48883844.99,9.7,11.7,0.612,12.9,Africa,False,54.452,49119766,8.083507514,7.68138409,4721.932996,14.44516895,12390.08682,8.065375174,1.177517253,7.418573476,88.18248627,21.7,4.19085
1577,South Africa,2006,Developing,54.0,496.0,54,8.5,732.1255305,83.0,81,44.3,82,79.0,7.57,82.0,28.1,5631.73485,4823384.48,1.6,12.8,0.609,12.9,Africa,False,53.795,48489464,7.832423319,7.6922164,4636.930681,14.47517497,11599.10318,7.607139675,1.290746983,8.080454871,87.67812704,21.1,4.14354
1578,South Africa,2005,Developing,53.8,498.0,55,8.69,709.3170967,79.0,615,43.6,84,75.0,7.77,79.0,29.5,5414.634326,476667.24,11.6,13.9,0.609,12.9,Africa,False,53.447,47880595,7.887328758,7.68997431,4589.905059,14.50518098,10790.33064,7.48854253,1.38376969,8.755294376,87.16428233,20.6,4.12599
1579,South Africa,2004,Developing,53.7,497.0,55,6.96,622.043809,76.0,830,42.9,83,73.0,7.93,74.0,29.7,4863.51688,4717.99,12.6,15.0,0.611,12.9,Africa,False,53.444,47291610,8.035040258,7.76453447,4559.773847,14.535187,10061.59736,8.425118683,1.355728578,9.443161431,86.640904,20.1,4.16212
1580,South Africa,2003,Developing,54.0,485.0,55,6.93,519.1563781,71.0,244,42.2,82,7.0,8.26,69.0,28.9,3775.68275,46418193.9,13.5,16.1,0.613,12.9,Africa,False,53.749,46719203,7.557705904,7.91530371,4528.816147,14.56519302,9486.546193,7.007691726,1.468811238,10.14450153,86.10734795,19.6,4.2865
1581,South Africa,2002,Developing,54.9,459.0,54,7.04,346.5316007,72.0,1043,41.6,79,7.0,8.9,7.0,26.6,2518.398261,45855482.88,14.5,17.1,0.62,12.9,Africa,False,54.31,46150913,7.1790564,7.46446323,4302.118229,14.59519904,9147.724038,6.710322437,1.529309559,10.85885767,85.56443069,19.1,4.21265
1582,South Africa,2001,Developing,56.0,429.0,52,7.38,365.2585722,72.0,1166,4.9,76,71.0,8.31,71.0,24.0,2681.781,45312937.0,15.4,18.1,0.629,13.0,Africa,False,55.089,45571272,7.03381727,7.93901682,4579.952732,14.62520505,8796.410016,6.346619318,1.483161018,11.58225292,85.01809268,18.6,4.27876
1583,South Africa,2000,Developing,57.3,397.0,51,7.3,45.96380839,73.0,1459,4.1,73,71.0,8.7,73.0,21.3,337.2253,44896856.0,16.3,19.1,0.635,13.0,Africa,False,56.048,44967713,6.330319712,8.16472149,4470.962526,14.65521107,8488.86281,5.348559732,1.387289131,12.30625292,84.48006083,18.1,4.40348
1584,Spain,2015,Developed,82.8,56.0,1,,0.0,97.0,115,66.6,1,97.0,,97.0,0.1,25683.84565,46447697.0,0.6,0.5,0.882,17.7,Europe,False,82.83170732,46444832,5.51794436,9.12617207,5355.987006,37.12753247,34903.12748,78.68963187,1.270823783,0.0,99.92672046,26.6,4.17
1585,Spain,2014,Developed,82.6,58.0,1,0.01,42.98847625,96.0,154,66.0,1,97.0,9.3,97.0,0.1,296.47225,4648882.0,0.6,0.5,0.877,17.6,Europe,False,83.22926829,46480882,5.184067004,9.08936405,5409.411338,37.08444853,33525.74063,76.19,1.254459104,0.0,99.92694397,26.1,4.31
1586,Spain,2013,Developed,82.4,6.0,1,9.25,423.680459,95.0,131,65.4,2,96.0,9.1,96.0,0.1,2921.9342,466245.0,0.6,0.5,0.874,17.5,Europe,False,83.07804878,46620045,5.208274629,9.06737709,5573.401182,37.08211351,32434.0032,71.635,1.272770663,0.0,99.95663945,25.5,4.13
1587,Spain,2012,Developed,82.0,61.0,1,9.35,4255.781693,96.0,1204,64.8,2,97.0,9.39,97.0,0.1,28562.29324,4677355.0,0.6,0.5,0.871,17.2,Europe,False,82.42682927,46773055,5.756946794,9.15699196,5599.377374,37.07977849,31720.12,69.80999994,1.423637303,0.0,99.9861672,25.0,4.12
1588,Spain,2011,Developed,82.1,63.0,1,9.62,4873.8188,97.0,3802,64.1,2,97.0,9.48,97.0,0.1,31834.21816,46742697.0,0.6,0.5,0.867,16.9,Europe,False,82.47560976,46742697,5.87043563,9.16859245,5706.563063,37.10192046,31867.97324,67.08999939,1.331876555,0.0,100.0,24.5,4.11
1589,Spain,2010,Developed,81.9,64.0,1,9.78,578.7417172,97.0,302,63.5,2,97.0,9.56,97.0,0.1,3736.228,46576897.0,0.6,0.5,0.86,16.4,Europe,False,81.62682927,46576897,5.866642426,9.1185751,5652.595933,37.0899382,31682.7131,65.8,1.387378124,0.0,100.0,24.0,4.09
1590,Spain,2009,Developed,81.6,66.0,2,9.99,5047.254058,96.0,41,62.9,2,96.0,9.52,96.0,0.1,32333.4661,46362946.0,0.6,0.5,0.858,16.3,Europe,False,81.47560976,46362946,6.200856827,9.10707188,6025.772757,36.89928809,32092.36482,62.4,1.358353837,0.0,99.9999979,23.5,4.98
1591,Spain,2008,Developed,81.3,7.0,2,10.24,5596.535203,97.0,297,62.3,2,97.0,8.8,97.0,0.1,35578.73619,4595416.0,0.6,0.5,0.854,16.1,Europe,False,81.17560976,45954106,7.056387715,8.3818779,6054.374438,36.59795108,33263.2724,59.6,1.367620485,0.0,100.0,23.0,4.92
1592,Spain,2007,Developed,89.0,72.0,2,11.05,510.9327012,96.0,267,61.7,2,96.0,8.36,96.0,0.1,3279.414,4522683.0,0.6,0.5,0.849,16.0,Europe,False,80.87317073,45226803,7.842252141,7.9183569,6105.075849,36.28442027,32469.53045,55.11,1.363106312,0.0,99.99999785,22.5,5.09
1593,Spain,2006,Developed,88.0,73.0,2,11.86,4460.390006,97.0,362,61.1,2,98.0,8.23,98.0,0.1,28482.6948,44397319.0,0.6,0.5,0.844,15.9,Europe,False,80.82195122,44397319,7.698212561,7.82912683,6111.219223,36.00299812,30720.22221,50.37,1.370007461,0.0,100.0000022,22.1,5.15
1594,Spain,2005,Developed,81.0,77.0,2,11.92,405.4475981,96.0,22,6.5,2,96.0,8.12,96.0,0.1,2651.71745,43653155.0,0.6,0.5,0.837,15.8,Europe,False,80.17073171,43653155,8.029202013,7.73195314,5892.307411,35.70425174,27606.93405,47.88,1.387177754,0.0,99.99999778,21.6,4.98
1595,Spain,2004,Developed,81.0,79.0,2,11.96,3715.370095,97.0,26,59.9,2,97.0,8.5,97.0,0.1,24918.64584,42921895.0,0.6,0.5,0.833,15.6,Europe,False,79.87073171,42921895,7.817921309,7.65912247,5676.140491,35.40705557,26143.63217,44.01,1.43022118,0.0,100.0000023,21.2,4.08268
1596,Spain,2003,Developed,79.4,83.0,2,12.09,3205.019918,81.0,256,59.3,2,99.0,7.99,98.0,0.1,21495.7741,42187645.0,0.6,0.5,0.83,15.6,Europe,False,79.6195122,42187645,7.553396348,7.56392097,5576.546265,35.11418641,25046.1107,39.93,1.422544393,0.0,100.0,20.8,4.09623
1597,Spain,2002,Developed,79.5,83.0,2,12.26,228.3543024,82.0,67,58.8,2,98.0,7.25,98.0,0.1,1719.53541,41431558.0,0.6,0.5,0.828,15.7,Europe,False,79.56829268,41431558,7.548593756,6.80052805,5422.51569,34.83530779,24371.59885,20.39,1.455973702,0.0,100.0000023,20.4,3.81505
1598,Spain,2001,Developed,79.4,84.0,2,9.86,2044.169761,83.0,0,58.2,2,95.0,7.24,96.0,0.1,15323.6114,485412.0,0.6,0.5,0.825,15.7,Europe,False,79.36829268,40850412,7.216328687,6.76895761,5167.809673,34.58050028,22949.18185,18.14872269,1.629584033,0.0,100.0,20.0,3.89384
1599,Spain,2000,Developed,79.1,86.0,2,11.12,1934.398154,77.0,152,57.6,2,95.0,7.21,95.0,0.1,14676.769,4567864.0,0.6,0.5,0.82,15.7,Europe,False,78.96585366,40567864,7.230107062,6.79921818,4820.675034,34.25637275,21584.2512,13.62496081,1.725517988,0.0,100.0000024,19.6,3.7783
1600,Sri Lanka,2015,Developing,74.9,138.0,3,,0.0,99.0,1568,23.4,3,99.0,,99.0,0.1,3844.89123,2966.0,15.1,15.0,0.764,14.0,Asia,False,76.316,20970000,0.970910854,3.88992095,531.0905766,34.39516585,11557.48705,12.1,2.553055,0.79328101,90.11102857,5.1,0.36
1601,Sri Lanka,2014,Developing,74.7,141.0,3,2.37,42.7308283,99.0,1686,22.7,3,99.0,3.5,99.0,0.1,382.54994,2771.0,15.2,15.0,0.76,14.0,Asia,False,76.147,20778000,0.847049783,3.60648084,525.7226136,33.86668793,11256.85605,10.5,2.412647012,1.101579785,89.41811478,4.8,0.37
1602,Sri Lanka,2013,Developing,74.6,142.0,3,2.56,41.62053588,99.0,2107,21.9,3,99.0,3.68,99.0,0.1,361.289374,2585.0,15.2,15.1,0.757,13.8,Asia,False,75.974,20585000,0.703424802,3.82698822,524.3084455,33.78631797,10852.06404,9.979,2.154048243,1.409757849,88.72831319,4.6,0.4
1603,Sri Lanka,2012,Developing,74.5,143.0,3,2.8,20.76877311,99.0,51,21.2,4,99.0,3.21,99.0,0.1,335.521375,2425.0,15.3,15.2,0.752,13.7,Asia,False,75.796,20425000,0.824969419,3.40384722,502.144864,33.70594801,10315.18025,9.62,2.155199512,1.717758469,88.04181203,4.3,0.4
1604,Sri Lanka,2011,Developing,74.5,141.0,3,3.03,20.83302367,99.0,60,2.5,4,99.0,3.28,99.0,0.1,322.992615,2271.0,15.3,15.3,0.746,13.6,Asia,False,75.614,20398496,0.755938089,3.71693492,459.6841594,33.62557806,9007.734199,9.017,2.683157721,2.02553849,87.3586998,4.0,0.28
1605,Sri Lanka,2010,Developing,74.5,138.0,3,2.31,191.7267589,99.0,79,19.8,4,99.0,3.43,99.0,0.1,2819.511161,2119.0,15.3,15.3,0.739,13.5,Asia,False,75.439,20261738,0.645058173,3.86745453,425.124685,33.5452081,8195.167526,7.907,2.70074784,2.333287079,86.67712252,3.8,0.3
1606,Sri Lanka,2009,Developing,71.8,183.0,4,2.05,13.39092189,97.0,21,19.2,4,97.0,3.37,97.0,0.1,216.681584,19968.0,15.3,15.4,0.735,13.4,Asia,False,75.286,20123508,0.610728505,4.19338846,426.3914543,33.64535162,7548.39607,5.827,3.16189871,2.640989083,85.99720724,3.6,0.2
1607,Sri Lanka,2008,Developing,72.3,172.0,4,2.1,17.81424344,98.0,33,18.5,4,98.0,3.44,98.0,0.1,254.489192,19817.0,15.4,15.4,0.731,13.3,Asia,False,75.157,19983984,0.641013344,3.98464847,420.3196001,33.74549514,7294.540702,5.22,3.243601784,2.948673861,85.31870248,3.3,0.2
1608,Sri Lanka,2007,Developing,73.7,146.0,4,2.29,127.6377505,98.0,44,17.9,5,98.0,3.76,98.0,0.1,1644.816372,19668.0,15.4,15.5,0.725,13.2,Asia,False,75.037,19842044,0.684909284,3.95132089,403.0772375,33.84563865,6803.645666,3.88,3.260608357,3.25632732,84.64173559,3.1,0.2
1609,Sri Lanka,2006,Developing,73.8,145.0,4,1.96,120.2471713,98.0,0,17.2,5,98.0,4.6,98.0,0.1,1448.7611,1952.0,15.4,15.5,0.718,13.1,Asia,False,74.904,19695977,0.629570172,3.97986174,400.1025736,33.94578217,6249.008185,2.537566129,2.798773599,3.563930891,83.9664351,2.9,0.2
1610,Sri Lanka,2005,Developing,74.2,138.0,4,1.97,97.76637062,99.0,3,16.6,5,99.0,4.6,99.0,0.1,1259.87591,19373.0,15.4,15.5,0.712,12.9,Asia,False,74.695,19544988,0.715272864,4.00972462,354.3583733,34.04592569,5673.714252,1.792046794,2.639533395,3.871520436,83.29253597,2.8,0.3
1611,Sri Lanka,2004,Developing,69.1,197.0,6,1.56,15.35342268,62.0,35,16.1,10,97.0,4.28,97.0,0.1,174.6692,19228.0,15.4,15.5,0.705,12.8,Asia,False,74.337,19387153,0.663841663,4.17515802,326.2582321,34.14606921,5220.163181,1.44615998,2.997358479,4.179058235,82.62031613,2.6,0.17
1612,Sri Lanka,2003,Developing,73.9,146.0,5,1.69,72.4280894,32.0,65,15.6,5,98.0,3.95,99.0,0.1,989.4547732,1983.0,15.4,15.5,0.697,12.7,Asia,False,73.799,19224036,0.645546016,3.76927328,303.1085783,34.24621273,4862.087815,1.458580228,2.868911827,4.486584121,81.94948944,2.4,0.15
1613,Sri Lanka,2002,Developing,73.7,149.0,5,1.62,59.63595674,,139,15.1,5,98.0,3.89,98.0,0.1,873.1472436,18939.0,15.4,15.6,0.699,12.6,Asia,False,73.085,19062476,0.597508967,4.1731143,290.8248411,34.34635624,4538.781116,1.050422706,3.34258944,4.794078529,81.2801927,2.3,0.15
1614,Sri Lanka,2001,Developing,72.7,16.0,5,1.68,53.61278637,,309,14.6,6,98.0,3.81,98.0,0.1,837.699787,18797.0,15.4,15.6,0.686,12.5,Asia,False,72.233,18911727,0.573718096,4.19323874,294.819265,34.44649976,4332.964631,0.793821864,4.286990589,5.101517812,80.61258078,2.2,0.1
1615,Sri Lanka,2000,Developing,71.5,175.0,5,1.45,60.4909815,,16527,14.1,6,99.0,3.77,99.0,0.1,875.412178,18655.0,15.3,15.5,0.677,12.4,Asia,False,71.333,18777606,0.582076331,4.24652863,263.0296808,34.54664328,4334.752235,0.647410011,5.033872968,5.408948325,80.04477192,2.0,0.1
1616,Sudan,2015,Developing,64.1,225.0,58,,0.0,93.0,3585,,85,93.0,,93.0,0.3,2513.884661,3864783.0,,,0.488,7.2,Africa,True,64.429,38902948,0.480940393,7.26747084,256.7562291,10.28368844,4434.475098,18.5987,2.655921816,26.63497315,58.95025332,7.3,0.0
1617,Sudan,2014,Developing,63.8,229.0,59,0.01,253.6086508,94.0,676,,86,94.0,8.43,94.0,0.3,2176.89829,37737913.0,,,0.485,7.2,Africa,True,64.169,37977657,0.42446012,5.67619705,213.8509202,10.37696895,4427.44873,18.573,3.922334607,28.86567187,57.52663359,5.2,0.0
1618,Sudan,2013,Developing,63.5,232.0,60,0.01,227.8353208,93.0,2813,,88,93.0,8.42,93.0,0.3,1955.66799,36849918.0,,,0.478,7.0,Africa,True,63.875,37072555,0.410546299,6.96487522,211.1412455,10.47024946,3838.360107,18.139,3.654615942,31.08999761,56.10671964,5.0,0.0
1619,Sudan,2012,Developing,63.2,235.0,61,0.01,220.522192,92.0,8523,,89,92.0,8.2,92.0,0.3,1892.894352,3599192.0,,,0.468,6.8,Africa,True,63.542,36193781,0.436539089,5.68827009,190.0441747,10.56352998,3805.895752,18.084,1.996723189,33.30836507,54.69029824,5.6,0.0
1620,Sudan,2011,Developing,62.7,241.0,61,2.12,196.6892153,93.0,5616,,91,93.0,8.3,93.0,0.3,1666.857757,35167314.0,,,0.463,7.0,Africa,True,63.171,35349676,0.450357737,5.61579561,175.1627601,11.39053956,4216.373535,13.938,2.70088529,35.52011036,53.27779729,5.3,0.0
1621,Sudan,2010,Developing,62.5,243.0,62,1.77,172.0097884,75.0,680,,92,9.0,7.97,9.0,0.3,1476.47887,34385963.0,,,0.461,7.0,Africa,True,62.764,34545014,0.475321853,5.05810213,150.0128212,11.46387626,3900.696533,13.828,2.540710758,37.72530672,51.86921343,5.6,0.0
